NOTE: Some of these tickers may no longer be supported

ticker	Name	Exchange	type
GBPSDG=X	GBP/SDG	CCY	CURRENCY_PAIR
GBPVUV=X	GBP/VUV	CCY	CURRENCY_PAIR
GHSCAD=X	GHS/CAD	CCY	CURRENCY_PAIR
GBPSOS=X	GBP/SOS	CCY	CURRENCY_PAIR
GHSSAR=X	GHS/SAR	CCY	CURRENCY_PAIR
GHSARS=X	GHS/ARS	CCY	CURRENCY_PAIR
GTQ=X	USD/GTQ	CCY	CURRENCY_PAIR
GBPMWK=X	GBP/MWK	CCY	CURRENCY_PAIR
19754103.SW			CURRENCY_PAIR
GBPBMD=X	GBP/BMD	CCY	CURRENCY_PAIR
GHSANG=X	Ghana Cedi (b) vs Netherlands A	CCY	CURRENCY_PAIR
GBPBSD=X	GBP/BSD	CCY	CURRENCY_PAIR
GBPRWF=X	GBP/RWF	CCY	CURRENCY_PAIR
19752549.SW			CURRENCY_PAIR
GHSJOD=X	GHS/JOD	CCY	CURRENCY_PAIR
19752596.SW			CURRENCY_PAIR
GBPNOK=X	GBP/NOK	CCY	CURRENCY_PAIR
GBPLBP=X	GBP/LBP	CCY	CURRENCY_PAIR
1759700=X			CURRENCY_PAIR
19753401.SW			CURRENCY_PAIR
19752585.SW			CURRENCY_PAIR
GBPEGP=X	GBP/EGP	CCY	CURRENCY_PAIR
GBPLSL=X	GBP/LSL	CCY	CURRENCY_PAIR
19752571.SW	19752571.SW	EBS	CURRENCY_PAIR
GELGBP=X	GEL/GBP	CCY	CURRENCY_PAIR
GBPSCR=X	GBP/SCR	CCY	CURRENCY_PAIR
GMDUSD=X	GMD/USD	CCY	CURRENCY_PAIR
HG10.EX			CURRENCY_PAIR
19752593.SW			CURRENCY_PAIR
GBPLKR=X	GBP/LKR	CCY	CURRENCY_PAIR
GBPDZD=X	GBP/DZD	CCY	CURRENCY_PAIR
GHSEUR=X	GHS/EUR	CCY	CURRENCY_PAIR
GBPPYG=X	GBP/PYG	CCY	CURRENCY_PAIR
GBPIRR=X	GBP/IRR	CCY	CURRENCY_PAIR
GBPMMK=X	GBP/MMK	CCY	CURRENCY_PAIR
GBPGYD=X	GBP/GYD	CCY	CURRENCY_PAIR
GBPSZL=X	GBP/SZL	CCY	CURRENCY_PAIR
GBPXOF=X	GBP/XOF	CCY	CURRENCY_PAIR
GBPBBD=X	GBP/BBD	CCY	CURRENCY_PAIR
GHSCNY=X	GHS/CNY	CCY	CURRENCY_PAIR
GBPXAF=X	GBP/XAF	CCY	CURRENCY_PAIR
GHSNAD=X	GHS/NAD	CCY	CURRENCY_PAIR
GHSSGD=X	GHS/SGD	CCY	CURRENCY_PAIR
GBPGIP=X	GBP/GIP	CCY	CURRENCY_PAIR
GBPQAR=X	GBP/QAR	CCY	CURRENCY_PAIR
GHSZMW=X	GHS/ZMW	CCY	CURRENCY_PAIR
GBPMZN=X	GBP/MZN	CCY	CURRENCY_PAIR
19752531.SW			CURRENCY_PAIR
GBPGTQ=X	GBP/GTQ	CCY	CURRENCY_PAIR
GHSISK=X	GHS/ISK	CCY	CURRENCY_PAIR
GHSKZT=X	GHS/KZT	CCY	CURRENCY_PAIR
GBPKZT=X	GBP/KZT	CCY	CURRENCY_PAIR
19753383.SW	19753383.SW	EBS	CURRENCY_PAIR
GMD=X	USD/GMD	CCY	CURRENCY_PAIR
GHSHKD=X	GHS/HKD	CCY	CURRENCY_PAIR
HG20.EX	HG20.EX	EUX	CURRENCY_PAIR
GBPMRO=X	GBP/MRO	CCY	CURRENCY_PAIR
GBPKHR=X	GBP/KHR	CCY	CURRENCY_PAIR
GBPTTD=X	GBP/TTD	CCY	CURRENCY_PAIR
GBPLTL=X	GBP/LTL	CCY	CURRENCY_PAIR
GDO.NX	GDO.NX	ENX	CURRENCY_PAIR
GHSMXN=X	GHS/MXN	CCY	CURRENCY_PAIR
GBPCDF=X	GBP/CDF	CCY	CURRENCY_PAIR
GBPHKD=X	GBP/HKD	CCY	CURRENCY_PAIR
GBPCRC=X	GBP/CRC	CCY	CURRENCY_PAIR
GHSJPY=X	GHS/JPY	CCY	CURRENCY_PAIR
GHSKES=X	GHS/KES	CCY	CURRENCY_PAIR
GBPPGK=X	GBP/PGK	CCY	CURRENCY_PAIR
GBPSEK=X	GBP/SEK	CCY	CURRENCY_PAIR
GHSHRK=X	GHS/HRK	CCY	CURRENCY_PAIR
GBPBWP=X	GBP/BWP	CCY	CURRENCY_PAIR
GBPBZD=X	GBP/BZD	CCY	CURRENCY_PAIR
GBPNGN=X	GBP/NGN	CCY	CURRENCY_PAIR
GIPUSD=X	GIP/USD	CCY	CURRENCY_PAIR
GBPKMF=X	GBP/KMF	CCY	CURRENCY_PAIR
GBPSTD=X	GBP/STD	CCY	CURRENCY_PAIR
GBPTJS=X	GBP/TJS	CCY	CURRENCY_PAIR
GHSKRW=X	GHS/KRW	CCY	CURRENCY_PAIR
GHSPGK=X	GHS/PGK	CCY	CURRENCY_PAIR
GYD=X	USD/GYD	CCY	CURRENCY_PAIR
GBPKWD=X	GBP/KWD	CCY	CURRENCY_PAIR
HKDUSD=X	HKD/USD	CCY	CURRENCY_PAIR
HKDCNY=X	HKD/CNY	CCY	CURRENCY_PAIR
HUFTRY=X	HUF/TRY	CCY	CURRENCY_PAIR
HUFTHB=X	HUF/THB	CCY	CURRENCY_PAIR
HUFSEK=X	HUF/SEK	CCY	CURRENCY_PAIR
HUFSAR=X	HUF/SAR	CCY	CURRENCY_PAIR
HUFHKD=X	HUF/HKD	CCY	CURRENCY_PAIR
HRKLTL=X	HRK/LTL	CCY	CURRENCY_PAIR
HNLCAD=X	HNL/CAD	CCY	CURRENCY_PAIR
HKDTND=X	HKD/TND	CCY	CURRENCY_PAIR
HKDPLN=X	HKD/PLN	CCY	CURRENCY_PAIR
HKDNGN=X	HKD/NGN	CCY	CURRENCY_PAIR
HKDMAD=X	HKD/MAD	CCY	CURRENCY_PAIR
HKDDKK=X	HKD/DKK	CCY	CURRENCY_PAIR
HKDCHF=X	HKD/CHF	CCY	CURRENCY_PAIR
HU10.EX			CURRENCY_PAIR
HNL=X	USD/HNL	CCY	CURRENCY_PAIR
HKDPHP=X	HKD/PHP	CCY	CURRENCY_PAIR
HUFUAH=X	HUF/UAH	CCY	CURRENCY_PAIR
HUFPLN=X	HUF/PLN	CCY	CURRENCY_PAIR
HUFRUB=X	HUF/RUB	CCY	CURRENCY_PAIR
HNLEUR=X	HNL/EUR	CCY	CURRENCY_PAIR
HUFTWD=X	HUF/TWD	CCY	CURRENCY_PAIR
HRKSGD=X	HRK/SGD	CCY	CURRENCY_PAIR
HKDJPY=X	HKD/JPY	CCY	CURRENCY_PAIR
HUFEGP=X	HUF/EGP	CCY	CURRENCY_PAIR
HUFMYR=X	HUF/MYR	CCY	CURRENCY_PAIR
HUFAUD=X	HUF/AUD	CCY	CURRENCY_PAIR
HUFLTL=X	HUF/LTL	CCY	CURRENCY_PAIR
HRKJPY=X	HRK/JPY	CCY	CURRENCY_PAIR
HUFCZK=X	HUF/CZK	CCY	CURRENCY_PAIR
HUFTND=X	HUF/TND	CCY	CURRENCY_PAIR
HRKAED=X	HRK/AED	CCY	CURRENCY_PAIR
HKDBHD=X	HKD/BHD	CCY	CURRENCY_PAIR
HRKAUD=X	HRK/AUD	CCY	CURRENCY_PAIR
HKDPKR=X	HKD/PKR	CCY	CURRENCY_PAIR
HKDSAR=X	HKD/SAR	CCY	CURRENCY_PAIR
HKDBOB=X	HKD/BOB	CCY	CURRENCY_PAIR
HRKCZK=X	HRK/CZK	CCY	CURRENCY_PAIR
HKDIDR=X	HKD/IDR	CCY	CURRENCY_PAIR
HU20.EX			CURRENCY_PAIR
HRKMKD=X	HRK/MKD	CCY	CURRENCY_PAIR
HRKCNY=X	HRK/CNY	CCY	CURRENCY_PAIR
HRKINR=X	HRK/INR	CCY	CURRENCY_PAIR
HTGGBP=X	HTG/GBP	CCY	CURRENCY_PAIR
HKDEUR=X	HKD/EUR	CCY	CURRENCY_PAIR
HKDTRY=X	HKD/TRY	CCY	CURRENCY_PAIR
HRKGBP=X	HRK/GBP	CCY	CURRENCY_PAIR
HUFBAM=X	HUF/BAM	CCY	CURRENCY_PAIR
HKD=X	USD/HKD	CCY	CURRENCY_PAIR
HUFJPY=X	HUF/JPY	CCY	CURRENCY_PAIR
HKDBRL=X	HKD/BRL	CCY	CURRENCY_PAIR
HUFNOK=X	HUF/NOK	CCY	CURRENCY_PAIR
HKDCNH=X	HKD/CNH	CCY	CURRENCY_PAIR
HKDCLP=X	HKD/CLP	CCY	CURRENCY_PAIR
29134342=X			CURRENCY_PAIR
HUFCAD=X	HUF/CAD	CCY	CURRENCY_PAIR
HUFKES=X	HUF/KES	CCY	CURRENCY_PAIR
HRKDKK=X	HRK/DKK	CCY	CURRENCY_PAIR
HKDLKR=X	HKD/LKR	CCY	CURRENCY_PAIR
HKDMOP=X	HKD/MOP	CCY	CURRENCY_PAIR
HKDAUD=X	HKD/AUD	CCY	CURRENCY_PAIR
HNLUSD=X	HNL/USD	CCY	CURRENCY_PAIR
HRKKWD=X	HRK/KWD	CCY	CURRENCY_PAIR
HKDUYU=X	HKD/UYU	CCY	CURRENCY_PAIR
HRKHKD=X	HRK/HKD	CCY	CURRENCY_PAIR
HRKBRL=X	HRK/BRL	CCY	CURRENCY_PAIR
HKDOMR=X	HKD/OMR	CCY	CURRENCY_PAIR
HUFMXN=X	HUF/MXN	CCY	CURRENCY_PAIR
HKDNZD=X	HKD/NZD	CCY	CURRENCY_PAIR
HRKZAR=X	HRK/ZAR	CCY	CURRENCY_PAIR
HKDLTL=X	HKD/LTL	CCY	CURRENCY_PAIR
HTGUSD=X	HTG/USD	CCY	CURRENCY_PAIR
HKDVND=X	HKD/VND	CCY	CURRENCY_PAIR
HKDLBP=X	HKD/LBP	CCY	CURRENCY_PAIR
HKDTHB=X	HKD/THB	CCY	CURRENCY_PAIR
HUFRON=X	HUF/RON	CCY	CURRENCY_PAIR
HUFBRL=X	HUF/BRL	CCY	CURRENCY_PAIR
HUFIDR=X	HUF/IDR	CCY	CURRENCY_PAIR
HU50.EX			CURRENCY_PAIR
HNLGBP=X	HNL/GBP	CCY	CURRENCY_PAIR
HKDCZK=X	HKD/CZK	CCY	CURRENCY_PAIR
HKDEGP=X	HKD/EGP	CCY	CURRENCY_PAIR
HKDAED=X	HKD/AED	CCY	CURRENCY_PAIR
HKDCOP=X	HKD/COP	CCY	CURRENCY_PAIR
HKDMYR=X	HKD/MYR	CCY	CURRENCY_PAIR
HRKPLN=X	HRK/PLN	CCY	CURRENCY_PAIR
HKDVEF=X	HKD/VEF	CCY	CURRENCY_PAIR
HRKNOK=X	HRK/NOK	CCY	CURRENCY_PAIR
HRKRSD=X	HRK/RSD	CCY	CURRENCY_PAIR
HKDRUB=X	HKD/RUB	CCY	CURRENCY_PAIR
HRKNZD=X	HRK/NZD	CCY	CURRENCY_PAIR
HRKCHF=X	HRK/CHF	CCY	CURRENCY_PAIR
HKDUGX=X	HKD/UGX	CCY	CURRENCY_PAIR
HUFMAD=X	HUF/MAD	CCY	CURRENCY_PAIR
HTGCHF=X	HTG/CHF	CCY	CURRENCY_PAIR
29134340=X			CURRENCY_PAIR
HKDGHS=X	HKD/GHS	CCY	CURRENCY_PAIR
HTGEUR=X	HTG/EUR	CCY	CURRENCY_PAIR
HKDMUR=X	HKD/MUR	CCY	CURRENCY_PAIR
HUFLKR=X	HUF/LKR	CCY	CURRENCY_PAIR
HNLCHF=X	HNL/CHF	CCY	CURRENCY_PAIR
HUFMUR=X	HUF/MUR	CCY	CURRENCY_PAIR
HKDBWP=X	HKD/BWP	CCY	CURRENCY_PAIR
29134341=X			CURRENCY_PAIR
HKDKRW=X	HKD/KRW	CCY	CURRENCY_PAIR
HTG=X	USD/HTG	CCY	CURRENCY_PAIR
HRKSEK=X	HRK/SEK	CCY	CURRENCY_PAIR
HUFQAR=X	HUF/QAR	CCY	CURRENCY_PAIR
HKDKWD=X	HKD/KWD	CCY	CURRENCY_PAIR
HKDBDT=X	HKD/BDT	CCY	CURRENCY_PAIR
HUFNZD=X	HUF/NZD	CCY	CURRENCY_PAIR
HKDQAR=X	HKD/QAR	CCY	CURRENCY_PAIR
HKDPEN=X	HKD/PEN	CCY	CURRENCY_PAIR
HKDHUF=X	HKD/HUF	CCY	CURRENCY_PAIR
HRKTHB=X	HRK/THB	CCY	CURRENCY_PAIR
HUFAED=X	HUF/AED	CCY	CURRENCY_PAIR
HUFISK=X	HUF/ISK	CCY	CURRENCY_PAIR
HUFINR=X	HUF/INR	CCY	CURRENCY_PAIR
HRKCAD=X	HRK/CAD	CCY	CURRENCY_PAIR
HUFDKK=X	HUF/DKK	CCY	CURRENCY_PAIR
HUFZAR=X	HUF/ZAR	CCY	CURRENCY_PAIR
HRKILS=X	HRK/ILS	CCY	CURRENCY_PAIR
HKDCAD=X	HKD/CAD	CCY	CURRENCY_PAIR
HU30.EX			CURRENCY_PAIR
HUFSGD=X	HUF/SGD	CCY	CURRENCY_PAIR
HKDTWD=X	HKD/TWD	CCY	CURRENCY_PAIR
HUFCNY=X	HUF/CNY	CCY	CURRENCY_PAIR
HRKRON=X	HRK/RON	CCY	CURRENCY_PAIR
HKDZWL=X	HKD/ZWL	CCY	CURRENCY_PAIR
HRKBAM=X	HRK/BAM	CCY	CURRENCY_PAIR
HUFRSD=X	HUF/RSD	CCY	CURRENCY_PAIR
HKDKES=X	HKD/KES	CCY	CURRENCY_PAIR
HRKEUR=X	HRK/EUR	CCY	CURRENCY_PAIR
HKDARS=X	HKD/ARS	CCY	CURRENCY_PAIR
HKDMXN=X	HKD/MXN	CCY	CURRENCY_PAIR
HRKRUB=X	HRK/RUB	CCY	CURRENCY_PAIR
HKDSGD=X	HKD/SGD	CCY	CURRENCY_PAIR
HUFKRW=X	HUF/KRW	CCY	CURRENCY_PAIR
HUFILS=X	HUF/ILS	CCY	CURRENCY_PAIR
HU40.EX	HU40.EX	EUX	CURRENCY_PAIR
HRKTRY=X	HRK/TRY	CCY	CURRENCY_PAIR
HUFPHP=X	HUF/PHP	CCY	CURRENCY_PAIR
HRKKRW=X	HRK/KRW	CCY	CURRENCY_PAIR
HKDINR=X	HKD/INR	CCY	CURRENCY_PAIR
HUF=X	USD/HUF	CCY	CURRENCY_PAIR
HKDILS=X	HKD/ILS	CCY	CURRENCY_PAIR
HKDJOD=X	HKD/JOD	CCY	CURRENCY_PAIR
HKDISK=X	HKD/ISK	CCY	CURRENCY_PAIR
HKDBMD=X	HKD/BMD	CCY	CURRENCY_PAIR
HRKUSD=X	HRK/USD	CCY	CURRENCY_PAIR
HKDZAR=X	HKD/ZAR	CCY	CURRENCY_PAIR
HRKUAH=X	HRK/UAH	CCY	CURRENCY_PAIR
ISKTRY=X	ISK/TRY	CCY	CURRENCY_PAIR
ISKMUR=X	ISK/MUR	CCY	CURRENCY_PAIR
ISKINR=X	ISK/INR	CCY	CURRENCY_PAIR
ISKGBP=X	ISK/GBP	CCY	CURRENCY_PAIR
ISKEGP=X	ISK/EGP	CCY	CURRENCY_PAIR
ISKCAD=X	ISK/CAD	CCY	CURRENCY_PAIR
INRTND=X	INR/TND	CCY	CURRENCY_PAIR
INRSGD=X	INR/SGD	CCY	CURRENCY_PAIR
INRMAD=X	INR/MAD	CCY	CURRENCY_PAIR
INRCAD=X	INR/CAD	CCY	CURRENCY_PAIR
INRBRL=X	INR/BRL	CCY	CURRENCY_PAIR
ILSPLN=X	ILS/PLN	CCY	CURRENCY_PAIR
ILSPHP=X	ILS/PHP	CCY	CURRENCY_PAIR
ILSMUR=X	ILS/MUR	CCY	CURRENCY_PAIR
ILSLTL=X	ILS/LTL	CCY	CURRENCY_PAIR
ILSHKD=X	ILS/HKD	CCY	CURRENCY_PAIR
ILSCNY=X	ILS/CNY	CCY	CURRENCY_PAIR
ILSCAD=X	ILS/CAD	CCY	CURRENCY_PAIR
IDR=X	USD/IDR	CCY	CURRENCY_PAIR
ISKILS=X	ISK/ILS	CCY	CURRENCY_PAIR
INRISK=X	INR/ISK	CCY	CURRENCY_PAIR
IDRKES=X	IDR/KES	CCY	CURRENCY_PAIR
ILSSGD=X	ILS/SGD	CCY	CURRENCY_PAIR
ILSCHF=X	ILS/CHF	CCY	CURRENCY_PAIR
INRLTL=X	INR/LTL	CCY	CURRENCY_PAIR
ILSJOD=X	ILS/JOD	CCY	CURRENCY_PAIR
ISKQAR=X	ISK/QAR	CCY	CURRENCY_PAIR
INRGHS=X	INR/GHS	CCY	CURRENCY_PAIR
INRAUD=X	INR/AUD	CCY	CURRENCY_PAIR
ILSRUB=X	ILS/RUB	CCY	CURRENCY_PAIR
ILSHUF=X	ILS/HUF	CCY	CURRENCY_PAIR
ILSGBP=X	ILS/GBP	CCY	CURRENCY_PAIR
ISKCNY=X	ISK/CNY	CCY	CURRENCY_PAIR
ISKHUF=X	ISK/HUF	CCY	CURRENCY_PAIR
ILSDKK=X	ILS/DKK	CCY	CURRENCY_PAIR
INRPLN=X	INR/PLN	CCY	CURRENCY_PAIR
ILSTND=X	ILS/TND	CCY	CURRENCY_PAIR
INR=X	USD/INR	CCY	CURRENCY_PAIR
INRMYR=X	INR/MYR	CCY	CURRENCY_PAIR
ILSAED=X	ILS/AED	CCY	CURRENCY_PAIR
INRCZK=X	INR/CZK	CCY	CURRENCY_PAIR
ILSNOK=X	ILS/NOK	CCY	CURRENCY_PAIR
ISKAED=X	ISK/AED	CCY	CURRENCY_PAIR
ILSKES=X	ILS/KES	CCY	CURRENCY_PAIR
ILSSAR=X	ILS/SAR	CCY	CURRENCY_PAIR
IDRGHS=X	IDR/GHS	CCY	CURRENCY_PAIR
ILSTRY=X	ILS/TRY	CCY	CURRENCY_PAIR
ISKEUR=X	ISK/EUR	CCY	CURRENCY_PAIR
IDRRUB=X	IDR/RUB	CCY	CURRENCY_PAIR
ISKLTL=X	ISK/LTL	CCY	CURRENCY_PAIR
IQD=X	USD/IQD	CCY	CURRENCY_PAIR
ISKCHF=X	ISK/CHF	CCY	CURRENCY_PAIR
ILSXDR=X	ILS/XDR	CCY	CURRENCY_PAIR
IDRINR=X	IDR/INR	CCY	CURRENCY_PAIR
INRPHP=X	INR/PHP	CCY	CURRENCY_PAIR
ILSZAR=X	ILS/ZAR	CCY	CURRENCY_PAIR
ILSSEK=X	ILS/SEK	CCY	CURRENCY_PAIR
ISKJPY=X	ISK/JPY	CCY	CURRENCY_PAIR
INRSEK=X	INR/SEK	CCY	CURRENCY_PAIR
INRIDR=X	INR/IDR	CCY	CURRENCY_PAIR
INRQAR=X	INR/QAR	CCY	CURRENCY_PAIR
IDRUGX=X	IDR/UGX	CCY	CURRENCY_PAIR
IRR=X	USD/IRR	CCY	CURRENCY_PAIR
ISKCZK=X	ISK/CZK	CCY	CURRENCY_PAIR
ISKKRW=X	ISK/KRW	CCY	CURRENCY_PAIR
INROMR=X	INR/OMR	CCY	CURRENCY_PAIR
ILSCZK=X	ILS/CZK	CCY	CURRENCY_PAIR
ISKXDR=X	ISK/XDR	CCY	CURRENCY_PAIR
IDRISK=X	IDR/ISK	CCY	CURRENCY_PAIR
29134344=X			CURRENCY_PAIR
INRDKK=X	INR/DKK	CCY	CURRENCY_PAIR
ISKRUB=X	ISK/RUB	CCY	CURRENCY_PAIR
INRLKR=X	INR/LKR	CCY	CURRENCY_PAIR
INRZAR=X	INR/ZAR	CCY	CURRENCY_PAIR
INRXDR=X	INR/XDR	CCY	CURRENCY_PAIR
INRJOD=X	INR/JOD	CCY	CURRENCY_PAIR
ISKTND=X	ISK/TND	CCY	CURRENCY_PAIR
ILSOMR=X	ILS/OMR	CCY	CURRENCY_PAIR
ILSINR=X	ILS/INR	CCY	CURRENCY_PAIR
INRUGX=X	INR/UGX	CCY	CURRENCY_PAIR
ISKUSD=X	ISK/USD	CCY	CURRENCY_PAIR
ILSTWD=X	ILS/TWD	CCY	CURRENCY_PAIR
IDRBWP=X	IDR/BWP	CCY	CURRENCY_PAIR
INRGBP=X	INR/GBP	CCY	CURRENCY_PAIR
INRJPY=X	INR/JPY	CCY	CURRENCY_PAIR
ILSUSD=X	ILS/USD	CCY	CURRENCY_PAIR
INRKES=X	INR/KES	CCY	CURRENCY_PAIR
INRSAR=X	INR/SAR	CCY	CURRENCY_PAIR
INRRUB=X	INR/RUB	CCY	CURRENCY_PAIR
INREGP=X	INR/EGP	CCY	CURRENCY_PAIR
INRHKD=X	INR/HKD	CCY	CURRENCY_PAIR
ILSKRW=X	ILS/KRW	CCY	CURRENCY_PAIR
INRBWP=X	INR/BWP	CCY	CURRENCY_PAIR
INRCHF=X	INR/CHF	CCY	CURRENCY_PAIR
INRCNY=X	INR/CNY	CCY	CURRENCY_PAIR
ISKKES=X	ISK/KES	CCY	CURRENCY_PAIR
ISKJOD=X	ISK/JOD	CCY	CURRENCY_PAIR
ISKPLN=X	ISK/PLN	CCY	CURRENCY_PAIR
ISKHKD=X	ISK/HKD	CCY	CURRENCY_PAIR
ILSMXN=X	ILS/MXN	CCY	CURRENCY_PAIR
ISKDKK=X	ISK/DKK	CCY	CURRENCY_PAIR
ILSIDR=X	ILS/IDR	CCY	CURRENCY_PAIR
IEP=X	USD/IEP	CCY	CURRENCY_PAIR
ISKMAD=X	ISK/MAD	CCY	CURRENCY_PAIR
INRUSD=X	INR/USD	CCY	CURRENCY_PAIR
ISKIDR=X	ISK/IDR	CCY	CURRENCY_PAIR
ISKMXN=X	ISK/MXN	CCY	CURRENCY_PAIR
ISKZAR=X	ISK/ZAR	CCY	CURRENCY_PAIR
ISKLKR=X	ISK/LKR	CCY	CURRENCY_PAIR
IDRHUF=X	IDR/HUF	CCY	CURRENCY_PAIR
INRAED=X	INR/AED	CCY	CURRENCY_PAIR
ISKNOK=X	ISK/NOK	CCY	CURRENCY_PAIR
INRILS=X	INR/ILS	CCY	CURRENCY_PAIR
INREUR=X	INR/EUR	CCY	CURRENCY_PAIR
29134345=X			CURRENCY_PAIR
IEPUSD=X	IEP/USD	CCY	CURRENCY_PAIR
ILSMAD=X	ILS/MAD	CCY	CURRENCY_PAIR
ILSTHB=X	ILS/THB	CCY	CURRENCY_PAIR
IDRLKR=X	IDR/LKR	CCY	CURRENCY_PAIR
ILSJPY=X	ILS/JPY	CCY	CURRENCY_PAIR
ILSCLP=X	ILS/CLP	CCY	CURRENCY_PAIR
ISKTHB=X	ISK/THB	CCY	CURRENCY_PAIR
INRNOK=X	INR/NOK	CCY	CURRENCY_PAIR
ISKTWD=X	ISK/TWD	CCY	CURRENCY_PAIR
INRTZS=X	INR/TZS	CCY	CURRENCY_PAIR
INRMXN=X	INR/MXN	CCY	CURRENCY_PAIR
INMUA.NX			CURRENCY_PAIR
INRMUR=X	INR/MUR	CCY	CURRENCY_PAIR
INRLVL=X	INR/LVL	CCY	CURRENCY_PAIR
INRHUF=X	INR/HUF	CCY	CURRENCY_PAIR
ILSKWD=X	ILS/KWD	CCY	CURRENCY_PAIR
ILSISK=X	ILS/ISK	CCY	CURRENCY_PAIR
ILSAUD=X	ILS/AUD	CCY	CURRENCY_PAIR
IDRKRW=X	IDR/KRW	CCY	CURRENCY_PAIR
ISKNZD=X	ISK/NZD	CCY	CURRENCY_PAIR
ILS=X	USD/ILS	CCY	CURRENCY_PAIR
ILSBRL=X	ILS/BRL	CCY	CURRENCY_PAIR
INRTRY=X	INR/TRY	CCY	CURRENCY_PAIR
INRBGN=X	INR/BGN	CCY	CURRENCY_PAIR
IDRJPY=X	IDR/JPY	CCY	CURRENCY_PAIR
ISKSAR=X	ISK/SAR	CCY	CURRENCY_PAIR
INRTHB=X	INR/THB	CCY	CURRENCY_PAIR
INMUA.PA	LYXOR MUA INAV	PAR	CURRENCY_PAIR
ILSEGP=X	ILS/EGP	CCY	CURRENCY_PAIR
ISKAUD=X	ISK/AUD	CCY	CURRENCY_PAIR
INRKRW=X	INR/KRW	CCY	CURRENCY_PAIR
ISKSGD=X	ISK/SGD	CCY	CURRENCY_PAIR
INRPKR=X	INR/PKR	CCY	CURRENCY_PAIR
INRNZD=X	INR/NZD	CCY	CURRENCY_PAIR
ISKPHP=X	ISK/PHP	CCY	CURRENCY_PAIR
ISK=X	USD/ISK	CCY	CURRENCY_PAIR
ILSQAR=X	ILS/QAR	CCY	CURRENCY_PAIR
INRTWD=X	INR/TWD	CCY	CURRENCY_PAIR
ILSNZD=X	ILS/NZD	CCY	CURRENCY_PAIR
ISKSEK=X	ISK/SEK	CCY	CURRENCY_PAIR
IEPCHF=X	IEP/CHF	CCY	CURRENCY_PAIR
ILSLKR=X	ILS/LKR	CCY	CURRENCY_PAIR
JPYEUR=X	JPY/EUR	CCY	CURRENCY_PAIR
JPYUSD=X	JPY/USD	CCY	CURRENCY_PAIR
JPYGBP=X	JPY/GBP	CCY	CURRENCY_PAIR
JPY=X	USD/JPY	CCY	CURRENCY_PAIR
JPYNZD=X	JPY/NZD	CCY	CURRENCY_PAIR
JPYIQD=X	JPY/IQD	CCY	CURRENCY_PAIR
JPYZWL=X	JPY/ZWL	CCY	CURRENCY_PAIR
JPYXAF=X	JPY/XAF	CCY	CURRENCY_PAIR
JPYTJS=X	JPY/TJS	CCY	CURRENCY_PAIR
JPYSVC=X	JPY/SVC	CCY	CURRENCY_PAIR
JPYRON=X	JPY/RON	CCY	CURRENCY_PAIR
JPYNAD=X	JPY/NAD	CCY	CURRENCY_PAIR
JPYMMK=X	JPY/MMK	CCY	CURRENCY_PAIR
JPYLYD=X	JPY/LYD	CCY	CURRENCY_PAIR
JPYKGS=X	JPY/KGS	CCY	CURRENCY_PAIR
JPYILS=X	JPY/ILS	CCY	CURRENCY_PAIR
JPYCRC=X	JPY/CRC	CCY	CURRENCY_PAIR
JPYCNY=X	JPY/CNY	CCY	CURRENCY_PAIR
JPYAUD=X	JPY/AUD	CCY	CURRENCY_PAIR
JPYAFN=X	JPY/AFN	CCY	CURRENCY_PAIR
JODTHB=X	JOD/THB	CCY	CURRENCY_PAIR
JODSEK=X	JOD/SEK	CCY	CURRENCY_PAIR
JODRUB=X	JOD/RUB	CCY	CURRENCY_PAIR
JODKRW=X	JOD/KRW	CCY	CURRENCY_PAIR
JODILS=X	JOD/ILS	CCY	CURRENCY_PAIR
JODDKK=X	JOD/DKK	CCY	CURRENCY_PAIR
JPYGMD=X	JPY/GMD	CCY	CURRENCY_PAIR
JPYZMK=X			CURRENCY_PAIR
JMDCHF=X	JMD/CHF	CCY	CURRENCY_PAIR
JPYRWF=X	JPY/RWF	CCY	CURRENCY_PAIR
JPYGHS=X	JPY/GHS	CCY	CURRENCY_PAIR
JODCAD=X	JOD/CAD	CCY	CURRENCY_PAIR
JODAUD=X	JOD/AUD	CCY	CURRENCY_PAIR
JODKWD=X	JOD/KWD	CCY	CURRENCY_PAIR
JODLTL=X	JOD/LTL	CCY	CURRENCY_PAIR
JPYKZT=X	JPY/KZT	CCY	CURRENCY_PAIR
JPYAED=X	JPY/AED	CCY	CURRENCY_PAIR
JPYHTG=X	JPY/HTG	CCY	CURRENCY_PAIR
JPYKHR=X	JPY/KHR	CCY	CURRENCY_PAIR
JPYKMF=X	JPY/KMF	CCY	CURRENCY_PAIR
JMDGBP=X	JMD/GBP	CCY	CURRENCY_PAIR
JPYBGN=X	JPY/BGN	CCY	CURRENCY_PAIR
JPYCVE=X	JPY/CVE	CCY	CURRENCY_PAIR
JPYSLL=X	JPY/SLL	CCY	CURRENCY_PAIR
JPYSHP=X	JPY/SHP	CCY	CURRENCY_PAIR
JODMXN=X	JOD/MXN	CCY	CURRENCY_PAIR
JPYKPW=X	JPY/KPW	CCY	CURRENCY_PAIR
JPYCAD=X	JPY/CAD	CCY	CURRENCY_PAIR
