NOTE: Some of these tickers may no longer be supported

ticker	name	exchange	type
^NQKR8000LMT	NASDAQ Korea Financials Large M	NIM	INDEX
^NQHK5000T	The NASDAQ Hong Kong Consumer S	NIM	INDEX
^BKCGB	BNY Mellon United Kingdom Class	SNP	INDEX
KOSPI.KS	KOSPI Composite Index	KSC	INDEX
^NQEMKRMCCAD	Nasdaq EM Plus Korea Mid Cap CA	NIM	INDEX
^NQHK2000HKDT	NASDAQ Hong Kong Inds HKD TR In	NIM	INDEX
^NQEMKRCAD	Nasdaq EM Plus Korea CAD	NIM	INDEX
^NQKRSCJPYN	NASDAQ Korea Small Cap JPY NTR	NIM	INDEX
^NQDMXKRSCAUD	Nasdaq DM Ex Korea Small Cap AU	NIM	INDEX
^NQKR8000LMAUDN	NASDAQ Korea Financials Lg Md C	NIM	INDEX
^NQHK7000EURT	NASDAQ Hong Kong Utilities EUR	NIM	INDEX
^NQKR9000EURT	NASDAQ Korea Tech EUR TR Index	NIM	INDEX
4N6X.DE	DAXSUB ALL RETC K	GER	INDEX
^DEFIUKBP	^DEFIUKBP	SNP	INDEX
XGIDA.IS	BIST GIDA ICECEK	IST	INDEX
^NQKR1000JPYN	NASDAQ Korea Basic Matls JPY NT	NIM	INDEX
4N51.DE	DAXSEC ALL CONS K	GER	INDEX
KLXR.Z			INDEX
^NQKR9000LMEURN	NASDAQ Korea Tech Large Mid Cap	NIM	INDEX
WIHKG.L			INDEX
31556830.SG			INDEX
WIKOR2790.FGI			INDEX
^NQDMXKRLMJPYN	Nasdaq DM Ex Korea Large Mid Ca	NIM	INDEX
KOSPI200SECTOR-I1			INDEX
^KQ29	Kosdaq Machinery Index	KOE	INDEX
^NQDMXNAXKRSCCAD	Nasdaq DM Ex NA Ex Korea Small	NIM	INDEX
^NQDMXKRLCJPYT	Nasdaq DM Ex Korea Large Cap JP	NIM	INDEX
^KCJ	CBOE S&P 500 Implied Correlatio	CBO	INDEX
^NQKRSCEURT	NASDAQ Korea Small Cap EUR TR I	NIM	INDEX
KRX100-I.KS	KRX 100 Indicative Consolidated	KSC	INDEX
^NQHK1000AUD	NASDAQ Hong Kong Basic Matls AU	NIM	INDEX
^NQKR7000GBPN	NASDAQ Korea Utilities GBP NTR	NIM	INDEX
^NQKRMCAUDT	NASDAQ Korea Mid Cap AUD TR Ind	NIM	INDEX
^NQKR5000LMAUDT	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
WIKOR8770.L			INDEX
^NQKRMCJPY	NASDAQ Korea Mid Cap JPY Index	NIM	INDEX
^KQ182I	KOSDAQ Venture Indicative Index	KOE	INDEX
XSPOR.IS	BIST SPORTS	IST	INDEX
^NQHK5000EURT	NASDAQ Hong Kong Cnsmr Svcs EUR	NIM	INDEX
^NQHK7000HKD	NASDAQ Hong Kong Utilities HKD	NIM	INDEX
^NQKRLCJPYT	NASDAQ Korea Large Cap JPY TR I	NIM	INDEX
^NQDMXKRSCAUDT	Nasdaq DM Ex Korea Small Cap AU	NIM	INDEX
^SKA	ISE FX Swedish Krona (INDEX)	NIM	INDEX
^NQKR1000LMAUD	NASDAQ Korea Basic Matls Lg Md	NIM	INDEX
^NQDMXNAXKREUR	Nasdaq DM Ex NA Ex Korea EUR	NIM	INDEX
^NQDMXUSXKRLCJPYN	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQKR3000LMGBPN	NASDAQ Korea Cnsmr Goods Lg Md	NIM	INDEX
^NQKR5000LMJPYT	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
^NQHK3000LMAUD	NASDAQ Hong Kong Cnsmr Goods Lg	NIM	INDEX
^KQ38	Kosdaq Broadcasting Index	KOE	INDEX
^NQDMXNAXKRLMAUDT	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
^NQHKLM	NASDAQ Hong Kong Large Mid Cap	NIM	INDEX
KMXX.Z			INDEX
^NQHK0001CAD	NASDAQ Hong Kong Oil & Gas CAD	NIM	INDEX
^NQKR5000KRWT	NASDAQ Korea Cnsmr Svcs KRW TR	NIM	INDEX
^NQKR3000T	The NASDAQ Korea Consumer Goods	NIM	INDEX
WIKOR5370.L			INDEX
^KQ22	Kosdaq Textile & Apparel Index	KOE	INDEX
^KQ300	Kosdaq MID300 Index	KOE	INDEX
^NQHK6000HKDT	NASDAQ Hong Kong Telecom HKD TR	NIM	INDEX
KSXR.Z			INDEX
^NQKR2000GBPN	NASDAQ Korea Inds GBP NTR Index	NIM	INDEX
^NQKR2000LMCAD	NASDAQ Korea Inds Large Mid Cap	NIM	INDEX
^NQDMXKRMCCAD	Nasdaq DM Ex Korea Mid Cap CAD	NIM	INDEX
^KQ37	Kosdaq Telecommunications Index	KOE	INDEX
^NQKR7000AUD	NASDAQ Korea Utilities AUD Inde	NIM	INDEX
^NQHK5000LMAUDN	NASDAQ Hong Kong Cnsmr Svcs Lg	NIM	INDEX
^NQEMKRSCT	Nasdaq EM Plus Korea Small Cap	NIM	INDEX
^NQCI2KWER	NASDAQ Commodity 2nd Front Kans	NIM	INDEX
KLXSZ.Z			INDEX
^NQHK8000N	The NASDAQ Hong Kong Financials	NIM	INDEX
^NQKR5000LMJPYN	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
^NQHK7000LMAUDT	NASDAQ Hong Kong Utilities Lg M	NIM	INDEX
^NQDMXUSXKRLCGBP	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQHK9000EURT	NASDAQ Hong Kong Tech EUR TR In	NIM	INDEX
^NQKR1000EURT	NASDAQ Korea Basic Matls EUR TR	NIM	INDEX
^NQKR5000LMKRW	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
KOSPI-10.KS	KOSPI Non-metallic Mineral Prod	KSC	INDEX
4N5P.DE	DAXSUB ALL CHMS K	GER	INDEX
KRXSECTOR-14.KS			INDEX
^DWHKT	^DWHKT	DJI	INDEX
^NQDMXUSXKRSCCAD	Nasdaq DM Ex US Ex Korea Small	NIM	INDEX
^NQEMKRSCGBP	Nasdaq EM Plus Korea Small Cap	NIM	INDEX
^NQKR8000LMGBPT	NASDAQ Korea Financials Lg Md C	NIM	INDEX
^NQDMXUSXKRGBP	Nasdaq DM Ex US Ex Korea GBP	NIM	INDEX
XSTKR.IS	BIST TEKIRDAG	IST	INDEX
^NQKRLMAUD	NASDAQ Korea Large Mid Cap AUD	NIM	INDEX
^NQDMXNAXKRLCGBP	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
F9MJ.DE	DAX+ MAXSR JP USD K	GER	INDEX
^NQDMXKRN	Nasdaq DM Ex Korea NTR	NIM	INDEX
^NQHK7000LMEURT	NASDAQ Hong Kong Utilities Lg M	NIM	INDEX
^NQDMXNAXKRSCGBP	Nasdaq DM Ex NA Ex Korea Small	NIM	INDEX
^NQKR1000LMGBPT	NASDAQ Korea Basic Matls Lg Md	NIM	INDEX
^NQDMXKRT	Nasdaq DM Ex Korea TR	NIM	INDEX
^NQHK3000GBPN	NASDAQ Hong Kong Cnsmr Goods GB	NIM	INDEX
^DWKW	^DWKW		INDEX
1MZB.DE	DAX DIVIDEND POINTS EUR	GER	INDEX
^KQKOSTARI			INDEX
^NQKR9000LMJPYT	NASDAQ Korea Tech Large Mid Cap	NIM	INDEX
^NQDMXUSXKRSCN	Nasdaq DM Ex US Ex Korea Small	NIM	INDEX
^NQDMXNAXKRGBPT	Nasdaq DM Ex NA Ex Korea GBP TR	NIM	INDEX
^NQKR5000EURT	NASDAQ Korea Cnsmr Svcs EUR TR	NIM	INDEX
^NQKR3000KRWN	NASDAQ Korea Cnsmr Goods KRW NT	NIM	INDEX
^NQKR4000GBP	NASDAQ Korea Health Care GBP In	NIM	INDEX
^NQKRT	NASDQ KOREA TR IDX	NIM	INDEX
^NQDXGBEUR	NASDAQ AlphaDEX United Kingdom EUR Index	NIM	INDEX
^NQHK2000LMT	NASDAQ Hong Kong Inds Large Mid	NIM	INDEX
^NQDMXKRMCJPYN	Nasdaq DM Ex Korea Mid Cap JPY	NIM	INDEX
^NQHK4000GBPN	NASDAQ Hong Kong Health Care GB	NIM	INDEX
^BCOMKW1	BBG KSWheat Sub 1MFwd	WCB	INDEX
4N70.DE	DAXSUB ALL RETM K	GER	INDEX
^WTKRH	WisdomTree Korea Hedged Equity	SNP	INDEX
^NQDMXNAXKRLMJPYN	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
^NQDMXUSXKRT	Nasdaq DM Ex US Ex Korea TR	NIM	INDEX
^NQKR0001LMEURT	NASDAQ Korea Oil & Gas Large Mi	NIM	INDEX
4N6N.DE	DAXSUB ALL PERS K	GER	INDEX
^NQHKLCCADN	NASDAQ Hong Kong Large Cap CAD	NIM	INDEX
^NQHK5000CADN	NASDAQ Hong Kong Cnsmr Svcs CAD	NIM	INDEX
^NQKRSCCADT	NASDAQ Korea Small Cap CAD TR I	NIM	INDEX
^NQKR5000EURN	NASDAQ Korea Cnsmr Svcs EUR NTR	NIM	INDEX
^NQEMKRCADN	Nasdaq EM Plus Korea CAD NTR	NIM	INDEX
XTUMY.IS	BIST ALL SHARES-100	IST	INDEX
^NQKR8000CADN	NASDAQ Korea Financials CAD NTR	NIM	INDEX
F9MS.DE	DAX+ MAX SRG GBP K	GER	INDEX
^KQ182	KOSDAQ Venture Index	KOE	INDEX
^NQKR0001KRWN	NASDAQ Korea Oil & Gas KRW NTR	NIM	INDEX
^NQHKLMAUD	NASDAQ Hong Kong Large Mid Cap	NIM	INDEX
^NQHK3000HKDT	NASDAQ Hong Kong Cnsmr Goods HK	NIM	INDEX
^NQKR1000LMKRWT	NASDAQ Korea Basic Matls Lg Md	NIM	INDEX
KOSPI-26.KS	KOSPI Services Index	KSC	INDEX
^NQEMKRJPYN	Nasdaq EM Plus Korea JPY NTR	NIM	INDEX
KBC5L.NX			INDEX
2DMP.DE	SHORTDAX X2 K	GER	INDEX
^NQKR8000LMCADT	NASDAQ Korea Financials Lg Md C	NIM	INDEX
^SPEXLUP	S&P EPAC Ex. Korea Low Volatili	SNP	INDEX
^NQDMXNAXKRMCGBPT	Nasdaq DM Ex NA Ex Korea Mid Ca	NIM	INDEX
^SPXKCGUP	S&P Korea Corporate Group Index	SNP	INDEX
^NQHK3000LMHKD	NASDAQ Hong Kong Cnsmr Goods Lg	NIM	INDEX
^NQDMXUSXKRLMAUDN	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQKR2000LMKRWT	NASDAQ Korea Inds Large Mid Cap	NIM	INDEX
^NQKR3000AUDT	NASDAQ Korea Cnsmr Goods AUD TR	NIM	INDEX
^RUFHKTRU	^RUFHKTRU	WCB	INDEX
^KSZ	Settle - KBW Nasdaq Capital Mar	NIM	INDEX
^KQ15	Kosdaq Financials Index	KOE	INDEX
WIKOR8350.L			INDEX
^NQKRMCGBPN	NASDAQ Korea Mid Cap GBP NTR In	NIM	INDEX
^NQKR8000EUR	NASDAQ Korea Financials EUR Ind	NIM	INDEX
3BWB.DE	DAXSEC ALL BASR K	GER	INDEX
^NQKR9000LMKRWN	NASDAQ Korea Tech Large Mid Cap	NIM	INDEX
^NQDMXKRSCEURN	Nasdaq DM Ex Korea Small Cap EU	NIM	INDEX
QDII1.L			INDEX
^NQHK2000LMN	NASDAQ Hong Kong Inds Large Mid	NIM	INDEX
^NQKR2000LMCADT	NASDAQ Korea Inds Large Mid Cap	NIM	INDEX
^DWKWDT	^DWKWDT	DJI	INDEX
^NQHKSCCADN	NASDAQ Hong Kong Small Cap CAD	NIM	INDEX
INIKR.PA			INDEX
^NQKR3000LMKRWN	NASDAQ Korea Cnsmr Goods Lg Md	NIM	INDEX
^NQCI2HKWTR	NASDAQ Commodity 2nd Hold Kansa	NIM	INDEX
^NQEMKRSCJPYT	Nasdaq EM Plus Korea Small Cap	NIM	INDEX
RLHK.FGI			INDEX
^NQDMXUSXKRN	Nasdaq DM Ex US Ex Korea NTR	NIM	INDEX
^NQEMKREUR	Nasdaq EM Plus Korea EUR	NIM	INDEX
^SPKLVKP	S&P Korea Low Volatility (KRW)	SNP	INDEX
^NQKR0001LMT	NASDAQ Korea Oil & Gas Large Mi	NIM	INDEX
^RUFHKTRJ	^RUFHKTRJ	WCB	INDEX
^NQKR9000GBPT	NASDAQ Korea Tech GBP TR Index	NIM	INDEX
^NQKR9000LMJPYN	NASDAQ Korea Tech Large Mid Cap	NIM	INDEX
^NQHKLMEURT	NASDAQ Hong Kong Large Mid Cap	NIM	INDEX
^NQKR5000LMAUD	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
^SPEXLUH	S&P EPAC Ex. Korea Low Volatili	NYS	INDEX
^NQHK0001CADT	NASDAQ Hong Kong Oil & Gas CAD	NIM	INDEX
^NQDMXUSXKRAUD	Nasdaq DM Ex US Ex Korea AUD	NIM	INDEX
^DEFIUKCI	^DEFIUKCI	SNP	INDEX
^NQEMKRMCEURT	Nasdaq EM Plus Korea Mid Cap EU	NIM	INDEX
^NQEMKRMC	Nasdaq EM Plus Korea Mid Cap	NIM	INDEX
^KQ23	Kosdaq Paper & Wood Products In	KOE	INDEX
FDIV.EX			INDEX
^KQI	Indicative Kosdaq Composite Ind	KOE	INDEX
^NQKR0001LMEURN	NASDAQ Korea Oil & Gas Large Mi	NIM	INDEX
^WTUK	WisdomTree United Kingdom Equit	SNP	INDEX
^NQHK1000N	The NASDAQ Hong Kong Basic Mate	NIM	INDEX
KMXGR.Z			INDEX
^BKCHK	BNY Mellon Hong Kong Classic AD	SNP	INDEX
N8BI.DE	DAXGLOB ASIA INFR K	GER	INDEX
^NQEMKRLMCAD	Nasdaq EM Plus Korea Large Mid	NIM	INDEX
^NQKR1000LMEUR	NASDAQ Korea Basic Matls Lg Md	NIM	INDEX
4N5Q.DE	DAXSUB ALL CLFW K	GER	INDEX
^NQHK9000EUR	NASDAQ Hong Kong Tech EUR Index	NIM	INDEX
^NQDMXUSXKRLCAUDN	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQKR5000LMCADT	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
^NQHKGBPN	NASDAQ Hong Kong GBP NTR Index	NIM	INDEX
^BKDKRT	BNY Mellon South Korea DR Total	SNP	INDEX
^NQDMXUSXKRLMAUDT	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQDMXNAXKRSCCADN	Nasdaq DM Ex NA Ex Korea Small	NIM	INDEX
^NQKR9000LMEURT	NASDAQ Korea Tech Large Mid Cap	NIM	INDEX
^NQEMKRLMAUDN	Nasdaq EM Plus Korea Large Mid	NIM	INDEX
^NQKRMCT	The NASDAQ Korea Mid Cap Indexe	NIM	INDEX
4N5B.DE	DAXSEC. ALL TELECOMM.PR	GER	INDEX
^KQ47	Kosdaq Semiconductors Index	KOE	INDEX
WIKOR9530.FGI			INDEX
^NQHK2000AUDT	NASDAQ Hong Kong Inds AUD TR In	NIM	INDEX
^NQHKLCHKDT	NASDAQ Hong Kong Large Cap HKD	NIM	INDEX
^NQHK5000LMJPY	NASDAQ Hong Kong Cnsmr Svcs Lg	NIM	INDEX
^NQHK0001EURN	NASDAQ Hong Kong Oil & Gas EUR	NIM	INDEX
^NQEMKRLCN	Nasdaq EM Plus Korea Large Cap	NIM	INDEX
^NQKR8000LMAUDT	NASDAQ Korea Financials Lg Md C	NIM	INDEX
^NQHK4000AUDN	NASDAQ Hong Kong Health Care AU	NIM	INDEX
^RUFKTRJP	^RUFKTRJP	WCB	INDEX
^NQHK6000JPY	NASDAQ Hong Kong Telecom JPY In	NIM	INDEX
^NQDMXNAXKRLCEUR	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
^NQKR9000EUR	NASDAQ Korea Tech EUR Index	NIM	INDEX
KOMPAS100.JK	KOMPAS100 Index	JKT	INDEX
^NQDMXNAXKRLMCADT	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
^RUFHKPR	^RUFHKPR	WCB	INDEX
^NQHK3000LMCADN	NASDAQ Hong Kong Cnsmr Goods Lg	NIM	INDEX
^NQHK8000GBPN	NASDAQ Hong Kong Financials GBP	NIM	INDEX
^NQKR8000LMGBPN	NASDAQ Korea Financials Lg Md C	NIM	INDEX
^NQDMXUSXKRLMEUR	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQKR2000AUD	NASDAQ Korea Inds AUD Index	NIM	INDEX
^NQEMKRLMAUDT	Nasdaq EM Plus Korea Large Mid	NIM	INDEX
^NQKR5000AUDN	NASDAQ Korea Cnsmr Svcs AUD NTR	NIM	INDEX
^NQDMXNAXKRMCJPYN	Nasdaq DM Ex NA Ex Korea Mid Ca	NIM	INDEX
4N74.DE	DAXSUB ALL SOFT K	GER	INDEX
^NQKR2000LMAUDT	NASDAQ Korea Inds Large Mid Cap	NIM	INDEX
^NQDMXUSXKRSCEUR	Nasdaq DM Ex US Ex Korea Small	NIM	INDEX
^RGHKT	Russell Hong Kong Total Return	WCB	INDEX
^SPKRDOKN	S&P Korea Dividend Opportunitie	SNP	INDEX
^NQDMXNAXKRLCAUDN	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
^KGXTR	^KGXTR		INDEX
^NQHK2000EURN	NASDAQ Hong Kong Inds EUR NTR I	NIM	INDEX
WIKOR3530.FGI			INDEX
^NQHK7000JPYN	NASDAQ Hong Kong Utilities JPY	NIM	INDEX
4N69.DE	"DAXSUB.ALL I., DIVE.PR"	GER	INDEX
^DWHKNDT	Dow Jones Hong Kong Total Stock	DJI	INDEX
^NQHKMCCADT	NASDAQ Hong Kong Mid Cap CAD TR	NIM	INDEX
WIKOR6000.FGI			INDEX
RXP2.DE	EB.REXX GG2.5-5.5 K	GER	INDEX
^NQHK3000AUD	NASDAQ Hong Kong Cnsmr Goods AU	NIM	INDEX
^NQHK0001JPYT	NASDAQ Hong Kong Oil & Gas JPY	NIM	INDEX
^NQKR0001GBPN	NASDAQ Korea Oil & Gas GBP NTR	NIM	INDEX
^SPUKUSD	S&P UNITED KINGDOM (USD)	SNP	INDEX
KLXH.Z			INDEX
^NQEMKRLM	Nasdaq EM Plus Korea Large Mid	NIM	INDEX
WIKOR7570.L			INDEX
4N5E.DE	DAXSUB.ALL AD.ID.EQ.PR	GER	INDEX
^NQHK1000GBPT	NASDAQ Hong Kong Basic Matls GB	NIM	INDEX
KOSPI-16.KS	KOSPI Distribution Industry Ind	KSC	INDEX
^NQHKSCGBP	NASDAQ Hong Kong Small Cap GBP	NIM	INDEX
^NQHKLCT	The NASDAQ Hong Kong Large Cap	NIM	INDEX
^KQ184I	KOSDAQ Growth Indicative Index	KOE	INDEX
XEED.DE	DAXPLUS MAX.SR SWI.PR CHF	GER	INDEX
^NQDMXUSXKRMCCADT	Nasdaq DM Ex US Ex Korea Mid Ca	NIM	INDEX
WIKOR6530.FGI			INDEX
^KQ28	Kosdaq Metal Products Index	KOE	INDEX
^NQKR0001	The NASDAQ Korea Oil & Gas Inde	NIM	INDEX
^NQHK8000	The NASDAQ Hong Kong Financials	NIM	INDEX
^NQHK7000LMT	NASDAQ Hong Kong Utilities Larg	NIM	INDEX
^NQKR5000LMGBPN	NASDAQ Korea Cnsmr Svcs Lg Md C	NIM	INDEX
^KBK	NYSE ARCA MINI PHARMACEUTICALS	NYS	INDEX
KOSPI-7.KS	KOSPI Paper & Wood Index	KSC	INDEX
KOSPI200SECTOR-7.			INDEX
^NQKR2000KRWN	NASDAQ Korea Inds KRW NTR Index	NIM	INDEX
^NQKR1000LMAUDN	NASDAQ Korea Basic Matls Lg Md	NIM	INDEX
^NQHK2000LMJPYN	NASDAQ Hong Kong Inds Large Mid	NIM	INDEX
^NQHK3000LMHKDN	NASDAQ Hong Kong Cnsmr Goods Lg	NIM	INDEX
KRXSECTOR-11I.KS			INDEX
^NQDMXUSXKRLMEURT	Nasdaq DM Ex US Ex Korea Large	NIM	INDEX
^NQKR8000KRWN	NASDAQ Korea Financials KRW NTR	NIM	INDEX
^NQDMXNAXKRSCAUDN	Nasdaq DM Ex NA Ex Korea Small	NIM	INDEX
WIKOR2710.FGI			INDEX
^NQEMKRLCAUD	Nasdaq EM Plus Korea Large Cap	NIM	INDEX
^NQEMKRLCJPYT	Nasdaq EM Plus Korea Large Cap	NIM	INDEX
^NQHK8000LMEURN	NASDAQ Hong Kong Financials Lg	NIM	INDEX
^NQKR7000AUDN	NASDAQ Korea Utilities AUD NTR	NIM	INDEX
^NQDMXUSXKRMCEURT	Nasdaq DM Ex US Ex Korea Mid Ca	NIM	INDEX
^NQHKLMJPYT	NASDAQ Hong Kong Large Mid Cap	NIM	INDEX
^NQKRLMKRWT	NASDAQ Korea Large Mid Cap KRW	NIM	INDEX
^NQHK8000GBPT	NASDAQ Hong Kong Financials GBP	NIM	INDEX
^NQHKSCAUD	NASDAQ Hong Kong Small Cap AUD	NIM	INDEX
WIKOR8530.FGI			INDEX
^KQ26	Kosdaq Pharmaceuticals Index	KOE	INDEX
^KQ33	Kosdaq Other Manufacturing Inde	KOE	INDEX
^NQDMXKRLCGBPT	Nasdaq DM Ex Korea Large Cap GB	NIM	INDEX
^NQHKSCAUDN	NASDAQ Hong Kong Small Cap AUD	NIM	INDEX
^NQHK0001AUD	NASDAQ Hong Kong Oil & Gas AUD	NIM	INDEX
^KQ27	Kosdaq Non-Metal Products Index	KOE	INDEX
^DJSIKC	Dow Jones Sustainability Korea	DJI	INDEX
WIKOR7000.L			INDEX
^KPX	KBW Nasdaq Property & Casualty	NIM	INDEX
^NQDMXNAXKRLMAUD	Nasdaq DM Ex NA Ex Korea Large	NIM	INDEX
^NQKR2000T	The NASDAQ Korea Industrials In	NIM	INDEX
^NQUSB5379LMGBP	NQ US Specialty Rtlrs Large Mi	NIM	INDEX
^NQUSB3745LMEURT	NQ US Recreational Products Lg	NIM	INDEX
^NQUSL1700EURT	NQ US Lg Cap Basic Resources EU	NIM	INDEX
^VLFVL	VALUE LINE 100 INDEX	NYS	INDEX
^NQUSB4537LMN	NQ US Medical Supplies Large M	NIM	INDEX
^NQMX8000LMAUD	NASDAQ Mexico Financials Lg Md	NIM	INDEX
^NQPH7000LMAUDT	NASDAQ Philippines Utilities Lg	NIM	INDEX
^NQPH7000LMEURN	NASDAQ Philippines Utilities Lg	NIM	INDEX
^NQUSB5755LMJPY	NQ US Recreational Svcs Lg Md	NIM	INDEX
^NQES7000LMJPYN	NASDAQ Spain Utilities Large Mi	NIM	INDEX
^NQUSB5379LMJPYN	NQ US Specialty Rtlrs Large Mi	NIM	INDEX
^NQMY7000LMAUDT	NASDAQ Malaysia Utilities Lg Md	NIM	INDEX
^XNDXNNRL	NASDAQ 100 Leveraged Notional N	NIM	INDEX
^NQES7000LMGBPT	NASDAQ Spain Utilities Large Mi	NIM	INDEX
^NQUSB5755LM	NQ US Recreational Svcs Large	NIM	INDEX
^NQUSB8600LMAUDN	NQ US Real Estate Large Mid Ca	NIM	INDEX
^NQMY7000LMGBP	NASDAQ Malaysia Utilities Lg Md	NIM	INDEX
LIX15.NS	NIFTY100 LIQ 15	NSI	INDEX
^NQMX1000LMEURN	NASDAQ Mexico Basic Matls Lg Md	NIM	INDEX
^SPLAC	S&P LAC 40 (US$)	SNP	INDEX
^NQUSB8675LMEUR	NQ US Specialty REITs Large Mi	NIM	INDEX
^NQGB5700LMN	NASDAQ UK Travel & Leisure Larg	NIM	INDEX
^NQES7000LMAUDN	NASDAQ Spain Utilities Large Mi	NIM	INDEX
^NQUSB0577LMGBPN	NQ US Pipelines Large Mid Cap	NIM	INDEX
^NQMEA5300LMEUR	NASDAQ MEA Retail Large Mid Cap	NIM	INDEX
^NQSELMN	NASDAQ Sweden Large Mid Cap NTR	NIM	INDEX
PSILV.NX			INDEX
^NQUSB5759LMT	NQ US Travel & Tourism Large M	NIM	INDEX
^NQCOLCCOPT	NASDAQ Colombia Large Cap COP T	NIM	INDEX
^NQGBLMCADN	NASDAQ UK Large Mid Cap CAD NTR	NIM	INDEX
^NQUSB1300LMJPYN	NQ US Chemicals Large Mid Cap	NIM	INDEX
^NQRU7000LMGBPN	NASDAQ Russia Utilities Lg Md C	NIM	INDEX
^NQUSB8676LMAUDN	NQ US Mortgage REITs Large Mid	NIM	INDEX
^NQNOLMCADT	NASDAQ Norway Large Mid Cap CAD	NIM	INDEX
^NQUSB7000LMGBP	NQ US Utilities Large Mid Cap	NIM	INDEX
^NQES7000LMN	NASDAQ Spain Utilities Large Mi	NIM	INDEX
^NQMEA5300LMEURN	NASDAQ MEA Retail Large Mid Cap	NIM	INDEX
^NQTW9000LMCAD	NASDAQ Taiwan Tech Large Mid Ca	NIM	INDEX
^NQUSB1300LMJPYT	NQ US Chemicals Large Mid Cap	NIM	INDEX
^NQGB6000LMCADN	NASDAQ UK Telecom Large Mid Cap	NIM	INDEX
^NQCA9000LMT	NASDAQ Canada Tech Large Mid Ca	NIM	INDEX
2561635.SG			INDEX
^NQUSB5700LMJPY	NQ US Travel & Leisure Lg Md C	NIM	INDEX
^NQCN7000LMCNYT	NASDAQ China Utilities Large Mi	NIM	INDEX
^NQUSB5759LMJPYT	NQ US Travel & Tourism Lg Md C	NIM	INDEX
^NQUSB3747LMCADT	NQ US Toys Large Mid Cap CAD T	NIM	INDEX
^NQCA7000LMAUD	NASDAQ Canada Utilities Lg Md C	NIM	INDEX
^NQGB6000LMJPYN	NASDAQ UK Telecom Large Mid Cap	NIM	INDEX
^NQUSB5755LMEURT	NQ US Recreational Svcs Lg Md	NIM	INDEX
^NQCA5000LMAUD	NASDAQ Canada Cnsmr Svcs Lg Md	NIM	INDEX
^NG29.OS	Nikkei 225 Land Transport	OSA	INDEX
^NQUSB4537LMGBP	NQ US Medical Supplies Lg Md C	NIM	INDEX
^NQGB7000LMEUR	NASDAQ UK Utilities Large Mid C	NIM	INDEX
^NQCA5000LMEURT	NASDAQ Canada Cnsmr Svcs Lg Md	NIM	INDEX
^NQUSB5000LMCADN	NQ US Cnsmr Svcs Large Mid Cap	NIM	INDEX
^SP1500-352030	S&P Composite 1500 - Life Scien	SNP	INDEX
^NQGB6000LMEURT	NASDAQ UK Telecom Large Mid Cap	NIM	INDEX
^NQUSB1353LMAUDT	NQ US Commodity Chemicals Lg M	NIM	INDEX
^NQRU7000LMEUR	NASDAQ Russia Utilities Lg Md C	NIM	INDEX
399404.SZ	CNI LARGE CAP. LV	SHZ	INDEX
^NQNZLMNZDT	NASDAQ New Zealand Large Mid Ca	NIM	INDEX
^NQTH5000LMEUR	NASDAQ Thailand Cnsmr Svcs Lg M	NIM	INDEX
^SP500LQR	^SP500LQR	SNP	INDEX
^NQUSB8675LMAUDT	NQ US Specialty REITs Large Mi	NIM	INDEX
^NQGB5000LMJPY	NASDAQ UK Cnsmr Svcs Large Mid	NIM	INDEX
^NQUSB9533LMCADN	NQ US Comp Svcs Large Mid Cap	NIM	INDEX
^NQUSB4537LMGBPN	NQ US Medical Supplies Lg Md C	NIM	INDEX
^NQUSB9530LMAUDN	NQ US Software & Comp Svcs Lg	NIM	INDEX
^NQSGLCN	The NASDAQ Singapore Large Cap	NIM	INDEX
^NQEM9000LMAUDT	NASDAQ Emerging Tech Large Mid	NIM	INDEX
^NQUSL8675T	NQ US Lg Cap Specialty REITs TR	NIM	INDEX
^NQEU8500LMEURN	NASDAQ Europe Ins Large Mid Cap	NIM	INDEX
^NQGB7000LMAUD	NASDAQ UK Utilities Large Mid C	NIM	INDEX
^NQUSB3745LMCADN	NQ US Recreational Products Lg	NIM	INDEX
^NQUSS8570	NQ US Sm Cap Life Ins Index	NIM	INDEX
^NQGB7000LMJPYT	NASDAQ UK Utilities Large Mid C	NIM	INDEX
^NQUSB7530LMEUR	NQ US Eltrcty Large Mid Cap EU	NIM	INDEX
